item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_page_url,image_file_url,github_image_url,license_status,attribution,notes,source_collection_url,exact_url_status,exact_url_confidence,exact_url_notes
87616f06a1b7,images_raw/87616f06a1b7.jpg,旅行的艺术,The Art of Travel,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/87616f06a1b7.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a033b6741022,images_raw/a033b6741022.jpg,异恐症,异恐症,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/a033b6741022.jpg,unknown,Dags Vidulejs,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.",https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,source_collection_inferred_from_local_title,local_title_or_translation_match,Source collection inferred from local add-pic folder using title_zh/title_en and translation-cache matching; exact work-page URL remains unverified.
3c9507b98c9a,images_raw/3c9507b98c9a.jpg,橄榄树,Olive Tree,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/3c9507b98c9a.jpg,unknown,Manolis Maridakis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/manolis-maridakis?view=grid&collections%5B%5D=2471758,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
faf09d21ad38,images_raw/faf09d21ad38.jpg,翠日,Jade Sun,恐惧,artist.artron.net,https://artist.artron.net/artists23471/2-384038.html#w,,,unknown,尘三,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 翠日
fdeb5e436b16,images_raw/fdeb5e436b16.jpg,埃隆·马斯克推特带来言论自由的希望,Elon Musk's Twitter Brings Hope for Free Speech,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/fdeb5e436b16.jpg,unknown,Dags Vidulejs,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.",https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,source_collection_inferred_from_local_title,local_title_or_translation_match,Source collection inferred from local add-pic folder using title_zh/title_en and translation-cache matching; exact work-page URL remains unverified.
da0956903985,images_raw/da0956903985.jpg,原子战争后的欧盟社会,Post-Atomic War European Union Society,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/da0956903985.jpg,unknown,Dags Vidulejs,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.",https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,source_collection_inferred_from_local_title,local_title_or_translation_match,Source collection inferred from local add-pic folder using title_zh/title_en and translation-cache matching; exact work-page URL remains unverified.
b47b82a49dbf,images_raw/b47b82a49dbf.jpg,前门护城河边,By the Moat at Qianmen,宁静,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
e295ccec406f,images_raw/e295ccec406f.jpg,我的朋友自闭症者,My Friend with Autism,恐惧,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
c402603fc5d9,images_raw/c402603fc5d9.jpg,少女的心事,A Girl's Thoughts,快乐,haiyang.artron.net,,,,unknown,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://haiyang.artron.net/works_index_1,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
7b64927c8360,images_raw/7b64927c8360.jpg,良知之案,Case of Conscience,悲伤,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
feda6912b8fb,images_raw/feda6912b8fb.jpg,我的美丽花园！,My Beautiful Garden!,惊奇,artmajeur.com,,,,unknown,Artmajeur painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
5e5774946afc,images_raw/5e5774946afc.jpg,我的家,My Home,宁静,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
5ddffd24eba9,images_raw/5ddffd24eba9.jpg,战争,War,愤怒,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
2957000c7eb1,images_raw/2957000c7eb1.jpg,爸爸的喇叭,Dad’s Trumpet,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/2957000c7eb1.jpg,unknown,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
